file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/lists/SkipList.java,com.thealgorithms.datastructures.lists.SkipList,add/1[E],false,70,3,6,0,6,6,7,27,0,7,1,7,0,0,2,2,0,0,0,4,9,1,2,0,0,0,15,1,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/lists/SkipList.java,com.thealgorithms.datastructures.lists.SkipList,"SkipList/2[int,com.thealgorithms.datastructures.lists.SkipList.HeightStrategy]",true,63,3,2,0,2,1,1,6,0,0,2,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,6,1,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/lists/SkipList.java,com.thealgorithms.datastructures.lists.SkipList,remove/1[E],false,109,2,5,0,5,7,8,24,0,4,1,8,0,0,2,2,0,0,0,3,5,0,2,0,0,0,11,1,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/lists/SkipList.java,com.thealgorithms.datastructures.lists.SkipList,toString/0,false,180,3,1,0,1,6,13,33,2,11,0,13,0,0,4,1,0,0,7,7,11,3,3,0,0,2,33,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/lists/SkipList.java,com.thealgorithms.datastructures.lists.SkipList,size/0,false,163,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/lists/SkipList.java,com.thealgorithms.datastructures.lists.SkipList,contains/1[E],false,145,2,2,0,2,5,5,18,2,3,1,5,0,0,1,1,0,0,0,2,4,0,2,0,0,0,54,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/lists/SkipList.java,com.thealgorithms.datastructures.lists.SkipList,get/1[int],false,99,2,1,0,1,2,1,9,1,2,1,1,0,0,1,1,0,0,0,2,3,0,1,0,0,0,6,1,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/searches/BinarySearch2dArray.java,com.thealgorithms.searches.BinarySearch2dArray,BinarySearch2dArray/0,true,19,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/searches/BinarySearch2dArray.java,com.thealgorithms.searches.BinarySearch2dArray,"binarySearch/2[int[][],int]",false,31,2,1,0,1,11,1,40,8,6,2,1,1,1,1,4,0,1,0,21,8,16,2,0,0,0,41,8,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/searches/BinarySearch2dArray.java,com.thealgorithms.searches.BinarySearch2dArray,"binarySearch/5[int[][],int,int,int,int]",false,106,1,1,1,0,4,0,15,2,1,5,0,0,0,1,1,0,1,0,5,3,5,2,0,0,0,37,8,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/maths/Median.java,com.thealgorithms.maths.Median,median/1[int[]],false,18,1,0,0,0,4,1,8,1,1,1,1,0,0,0,3,0,1,1,8,1,7,1,0,0,0,24,9,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/maths/Median.java,com.thealgorithms.maths.Median,Median/0,true,9,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/searches/BoyerMoore.java,com.thealgorithms.searches.BoyerMoore,"staticSearch/2[java.lang.String,java.lang.String]",false,55,1,2,0,2,1,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/searches/BoyerMoore.java,com.thealgorithms.searches.BoyerMoore,search/1[java.lang.String],false,28,0,1,1,0,6,4,23,3,7,1,4,0,0,2,2,0,0,0,8,9,4,3,0,0,0,10,1,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/searches/BoyerMoore.java,com.thealgorithms.searches.BoyerMoore,BoyerMoore/1[java.lang.String],true,14,1,1,1,0,3,2,11,0,2,1,2,0,0,2,0,0,0,0,4,7,0,1,0,0,0,6,1,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/scheduling/PreemptivePriorityScheduling.java,com.thealgorithms.scheduling.PreemptivePriorityScheduling,scheduleProcesses/0,false,24,2,1,0,1,5,13,22,0,4,0,13,1,1,1,0,0,0,1,3,4,1,3,0,0,0,11,1,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/scheduling/PreemptivePriorityScheduling.java,com.thealgorithms.scheduling.PreemptivePriorityScheduling,PreemptivePriorityScheduling/1[java.util.Collection<com.thealgorithms.scheduling.ProcessDetails>],true,19,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/scheduling/PreemptivePriorityScheduling.java,com.thealgorithms.scheduling.PreemptivePriorityScheduling,"updateArrivedProcesses/2[int,java.util.List<com.thealgorithms.scheduling.ProcessDetails>]",false,51,1,1,1,0,2,3,10,2,1,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,9,2,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/strings/Upper.java,com.thealgorithms.strings.Upper,Upper/0,true,4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/strings/Upper.java,com.thealgorithms.strings.Upper,toUpperCase/1[java.lang.String],false,23,0,1,1,0,6,8,16,2,3,1,8,0,0,1,1,0,0,1,1,3,0,2,0,0,0,25,9,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/strings/Upper.java,com.thealgorithms.strings.Upper,main/1[java.lang.String[]],false,10,1,1,0,1,2,3,6,0,1,1,3,1,1,1,0,0,0,4,0,1,0,1,0,0,0,10,9,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/others/CRC16.java,com.thealgorithms.others.CRC16,CRC16/0,true,7,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/others/CRC16.java,com.thealgorithms.others.CRC16,crc16/1[java.lang.String],false,14,1,1,1,0,4,3,17,1,6,1,3,0,0,2,2,0,5,0,12,9,3,3,0,0,0,13,9,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/others/CRC16.java,com.thealgorithms.others.CRC16,main/1[java.lang.String[]],false,10,1,1,0,1,1,2,3,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,9,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/ciphers/Blowfish.java,com.thealgorithms.ciphers.Blowfish,keyGenerate/1[java.lang.String],false,1170,1,3,2,1,2,3,7,0,2,1,3,1,2,1,0,0,1,0,4,4,3,1,0,0,0,5,2,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/ciphers/Blowfish.java,com.thealgorithms.ciphers.Blowfish,"decrypt/2[java.lang.String,java.lang.String]",false,1229,1,3,0,3,2,4,11,1,3,2,4,3,4,1,0,0,0,0,8,6,1,1,0,0,0,32,0,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/ciphers/Blowfish.java,com.thealgorithms.ciphers.Blowfish,"encrypt/2[java.lang.String,java.lang.String]",false,1205,1,3,0,3,2,4,11,1,3,2,4,3,4,1,0,0,0,0,8,6,1,1,0,0,0,32,0,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/ciphers/Blowfish.java,com.thealgorithms.ciphers.Blowfish,hexToBin/1[java.lang.String],false,1080,0,2,2,0,2,7,14,1,5,1,7,0,0,1,0,0,0,2,3,7,3,1,0,0,0,28,2,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/ciphers/Blowfish.java,com.thealgorithms.ciphers.Blowfish,"addBin/2[java.lang.String,java.lang.String]",false,1140,0,1,1,0,1,4,9,1,3,2,4,0,0,0,0,0,1,2,3,6,4,0,0,0,0,31,2,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/ciphers/Blowfish.java,com.thealgorithms.ciphers.Blowfish,binToHex/1[java.lang.String],false,1104,0,1,1,0,2,6,8,1,2,1,6,0,0,1,0,0,1,1,3,2,1,1,0,0,0,26,2,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/ciphers/Blowfish.java,com.thealgorithms.ciphers.Blowfish,"xor/2[java.lang.String,java.lang.String]",false,1121,1,7,5,2,2,6,10,1,2,2,6,2,1,1,0,0,4,0,1,5,3,1,0,0,0,40,2,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/ciphers/Blowfish.java,com.thealgorithms.ciphers.Blowfish,f/1[java.lang.String],false,1155,1,4,1,3,2,5,12,1,4,1,5,3,2,1,0,0,0,1,12,9,3,1,0,0,0,12,2,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/ciphers/Blowfish.java,com.thealgorithms.ciphers.Blowfish,"round/2[int,java.lang.String]",false,1181,1,4,2,2,1,3,10,1,3,2,3,2,3,0,0,0,0,0,4,5,1,0,0,0,0,8,2,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/maths/PerfectNumber.java,com.thealgorithms.maths.PerfectNumber,PerfectNumber/0,true,12,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/maths/PerfectNumber.java,com.thealgorithms.maths.PerfectNumber,isPerfectNumber/1[int],false,21,0,0,0,0,5,0,12,2,2,1,0,0,0,1,2,0,0,0,4,3,1,2,0,0,0,14,9,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/maths/PerfectNumber.java,com.thealgorithms.maths.PerfectNumber,isPerfectNumber2/1[int],false,41,0,0,0,0,6,1,16,2,3,1,1,0,0,1,3,0,0,0,4,5,3,2,0,0,0,16,9,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/dynamicprogramming/LevenshteinDistance.java,com.thealgorithms.dynamicprogramming.LevenshteinDistance,LevenshteinDistance/0,true,12,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/dynamicprogramming/LevenshteinDistance.java,com.thealgorithms.dynamicprogramming.LevenshteinDistance,"optimizedLevenshteinDistance/2[java.lang.String,java.lang.String]",false,62,1,0,0,0,5,6,18,2,7,2,6,0,0,2,1,0,1,0,11,10,6,2,0,0,0,70,9,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/dynamicprogramming/LevenshteinDistance.java,com.thealgorithms.dynamicprogramming.LevenshteinDistance,"naiveLevenshteinDistance/2[java.lang.String,java.lang.String]",false,33,1,0,0,0,4,10,9,1,6,2,10,0,0,0,3,0,3,0,19,3,11,1,0,0,4,66,9,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/ciphers/a5/BaseLFSR.java,com.thealgorithms.ciphers.a5.BaseLFSR,"initialize/2[java.util.BitSet,java.util.BitSet]",false,6,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/ciphers/a5/BaseLFSR.java,com.thealgorithms.ciphers.a5.BaseLFSR,clock/0,false,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/matrix/MirrorOfMatrix.java,com.thealgorithms.matrix.MirrorOfMatrix,MirrorOfMatrix/0,true,20,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/matrix/MirrorOfMatrix.java,com.thealgorithms.matrix.MirrorOfMatrix,mirrorMatrix/1[double[][]],false,23,2,2,0,2,2,2,10,1,4,1,2,0,0,1,0,0,0,0,2,5,0,1,0,0,0,8,9,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/ciphers/a5/A5KeyStreamGenerator.java,com.thealgorithms.ciphers.a5.A5KeyStreamGenerator,reInitializeRegisters/0,false,96,2,3,1,2,1,3,4,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/ciphers/a5/A5KeyStreamGenerator.java,com.thealgorithms.ciphers.a5.A5KeyStreamGenerator,reInitialize/0,false,58,1,2,1,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/ciphers/a5/A5KeyStreamGenerator.java,com.thealgorithms.ciphers.a5.A5KeyStreamGenerator,incrementFrameCounter/0,false,109,1,2,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/ciphers/a5/A5KeyStreamGenerator.java,com.thealgorithms.ciphers.a5.A5KeyStreamGenerator,getFrameCounter/0,false,118,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/ciphers/a5/A5KeyStreamGenerator.java,com.thealgorithms.ciphers.a5.A5KeyStreamGenerator,"initialize/2[java.util.BitSet,java.util.BitSet]",false,39,2,4,2,2,1,5,13,0,4,2,5,0,0,0,0,0,0,0,16,6,0,0,0,0,1,48,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/ciphers/a5/A5KeyStreamGenerator.java,com.thealgorithms.ciphers.a5.A5KeyStreamGenerator,getNextKeyStream/0,false,73,2,3,1,2,3,3,12,1,4,0,3,1,2,2,0,0,0,0,3,4,1,1,0,0,0,54,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/matrix/InverseOfMatrix.java,com.thealgorithms.matrix.InverseOfMatrix,InverseOfMatrix/0,true,9,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/matrix/InverseOfMatrix.java,com.thealgorithms.matrix.InverseOfMatrix,invert/1[double[][]],false,12,3,1,0,1,8,1,28,1,11,1,1,1,1,7,0,0,0,0,14,17,11,3,0,0,0,10,9,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/matrix/InverseOfMatrix.java,com.thealgorithms.matrix.InverseOfMatrix,"gaussian/2[double[][],int[]]",false,52,2,1,1,0,10,1,38,0,16,2,1,0,0,7,0,0,0,0,9,25,6,3,0,0,0,24,10,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/datastructures/graphs/EdmondsBlossomAlgorithm.java,com.thealgorithms.datastructures.graphs.EdmondsBlossomAlgorithm$BlossomAuxData,"BlossomAuxData/6[java.util.Queue<java.lang.Integer>,int[],int[],boolean[],int[],boolean[]]",true,225,2,1,1,0,1,0,8,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,false
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/others/CRCAlgorithm.java,com.thealgorithms.others.CRCAlgorithm,"CRCAlgorithm/3[java.lang.String,int,double]",true,42,0,0,0,0,2,4,15,0,1,3,4,0,0,1,0,0,0,0,5,11,0,1,0,0,0,46,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/others/CRCAlgorithm.java,com.thealgorithms.others.CRCAlgorithm,refactor/0,false,101,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,28,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/others/CRCAlgorithm.java,com.thealgorithms.others.CRCAlgorithm,changeMess/0,false,179,0,0,0,0,7,3,20,0,1,0,3,0,0,2,1,0,0,0,5,3,0,3,0,0,0,44,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/others/CRCAlgorithm.java,com.thealgorithms.others.CRCAlgorithm,generateRandomMess/0,false,110,0,0,0,0,2,3,6,0,2,0,3,0,0,1,0,0,0,0,3,2,0,1,0,0,0,18,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/others/CRCAlgorithm.java,com.thealgorithms.others.CRCAlgorithm,getWrongMessNotCaught/0,false,83,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/others/CRCAlgorithm.java,com.thealgorithms.others.CRCAlgorithm,getWrongMess/0,false,63,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/others/CRCAlgorithm.java,com.thealgorithms.others.CRCAlgorithm,getCorrectMess/0,false,92,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
/home/juvito/Documentos/3.Estudos/3.02.Faculdade/3.02.01.Periodos/6_Periodo/Lab_Medicao_Exp/Trab_2/LaboratorioExperimentacao02/Scripts/src/temp_repo/src/main/java/com/thealgorithms/others/CRCAlgorithm.java,com.thealgorithms.others.CRCAlgorithm,divideMessageWithP/1[boolean],false,130,0,0,0,0,17,9,43,0,6,1,9,0,0,5,3,0,0,0,13,6,1,4,0,0,0,53,1,0,true
